#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T14:46+0000 #
#####################################################################
#
# seed = 92.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 835.0
0.6279002733222729 2.0 161.0 2990.0
3.6279002733222727 2.0 160.0 3104.0
6.627900273322273 2.0 159.0 3103.0
9.627900273322272 2.0 159.0 3103.0
12.627900273322272 2.0 160.0 3104.0
15.627900273322272 2.0 160.0 3104.0
18.627900273322272 2.0 160.0 3104.0
21.627900273322272 2.0 160.0 3104.0
24.627900273322272 3.0 201.0 4604.0
27.627900273322272 3.0 201.0 4601.0
30.627900273322272 3.0 201.0 4601.0
33.62790027332227 3.0 200.0 4600.0
36.62790027332227 3.0 200.0 4600.0
39.62790027332227 3.0 200.0 4600.0
42.62790027332227 3.0 200.0 4600.0
45.62790027332227 5.0 283.0 7554.0
48.62790027332227 5.0 283.0 7609.0
51.62790027332227 5.0 283.0 7604.0
54.62790027332227 5.0 283.0 7604.0
57.62790027332227 5.0 283.0 7604.0
60.62790027332227 5.0 283.0 7604.0
63.62790027332227 5.0 283.0 7604.0
66.62790027332227 5.0 283.0 7604.0
69.62790027332227 7.0 365.0 10559.0
72.62790027332227 8.0 405.0 12133.0
75.62790027332227 7.0 364.0 10630.0
78.62790027332227 7.0 364.0 10616.0
81.62790027332227 7.0 364.0 10609.0
84.62790027332227 7.0 364.0 10609.0
87.62790027332227 7.0 364.0 10609.0
90.62790027332227 7.0 364.0 10609.0
93.62790027332227 7.0 364.0 10609.0
96.62790027332227 7.0 364.0 10609.0
99.62790027332227 9.0 449.0 13564.0
102.62790027332227 10.0 491.0 15107.0
105.62790027332227 10.0 491.0 15107.0
108.62790027332227 10.0 491.0 15106.0
111.62790027332227 10.0 491.0 15106.0
114.62790027332227 10.0 491.0 15106.0
117.62790027332227 10.0 491.0 15106.0
120.62790027332227 10.0 491.0 15106.0
123.62790027332227 10.0 491.0 15106.0
126.62790027332227 16.0 742.0 24143.0
129.62790027332227 16.0 742.0 24196.0
132.62790027332227 15.0 698.0 22686.0
135.62790027332227 14.0 657.0 21162.0
138.62790027332227 13.0 615.0 19644.0
141.62790027332227 13.0 615.0 19643.0
144.62790027332227 13.0 615.0 19636.0
147.62790027332227 13.0 615.0 19635.0
150.62790027332227 13.0 615.0 19635.0
153.62790027332227 13.0 615.0 19635.0
156.62790027332227 13.0 615.0 19635.0
159.62790027332227 13.0 615.0 19635.0
162.62790027332227 13.0 615.0 19635.0
165.62790027332227 16.0 742.0 24191.0
168.62790027332227 14.0 656.0 21194.0
171.62790027332227 14.0 656.0 21177.0
174.62790027332227 14.0 656.0 21164.0
177.62790027332227 14.0 656.0 21164.0
180.62790027332227 14.0 656.0 21164.0
183.62790027332227 14.0 656.0 21164.0
186.62790027332227 14.0 656.0 21164.0
189.62790027332227 14.0 656.0 21164.0
192.62790027332227 17.0 784.0 25633.0
195.62790027332227 17.0 781.0 25757.0
198.62790027332227 17.0 781.0 25769.0
201.62790027332227 17.0 781.0 25752.0
204.62790027332227 17.0 781.0 25752.0
207.62790027332227 17.0 781.0 25752.0
210.62790027332227 17.0 781.0 25752.0
213.62790027332227 17.0 781.0 25752.0
216.62790027332227 17.0 781.0 25752.0
219.62790027332227 19.0 867.0 28740.0
222.62790027332227 21.0 946.0 31838.0
225.62790027332227 21.0 946.0 31831.0
228.62790027332227 19.0 863.0 28806.0
231.62790027332227 18.0 821.0 27302.0
234.62790027332227 18.0 821.0 27305.0
237.62790027332227 18.0 821.0 27302.0
240.62790027332227 18.0 821.0 27290.0
243.62790027332227 18.0 821.0 27290.0
246.62790027332227 18.0 821.0 27290.0
249.62790027332227 18.0 821.0 27290.0
252.62790027332227 18.0 821.0 27290.0
255.62790027332227 18.0 821.0 27290.0
258.62790027332227 22.0 987.0 33246.0
261.62790027332227 21.0 946.0 31926.0
264.62790027332227 21.0 946.0 31919.0
267.62790027332227 20.0 904.0 30392.0
270.62790027332227 20.0 904.0 30402.0
273.62790027332227 20.0 904.0 30423.0
276.62790027332227 20.0 904.0 30405.0
279.62790027332227 20.0 904.0 30405.0
282.62790027332227 20.0 904.0 30405.0
285.62790027332227 20.0 904.0 30405.0
288.62790027332227 20.0 904.0 30405.0
291.62790027332227 20.0 904.0 30405.0
294.62790027332227 24.0 1073.0 36324.0
297.62790027332227 25.0 1115.0 37818.0
300.62790027332227 25.0 1115.0 37922.0
303.62790027332227 24.0 1073.0 36573.0
306.62790027332227 23.0 1031.0 35064.0
309.62790027332227 23.0 1031.0 35060.0
312.62790027332227 23.0 1031.0 35035.0
315.62790027332227 23.0 1031.0 35035.0
318.62790027332227 23.0 1031.0 35035.0
321.62790027332227 23.0 1031.0 35035.0
324.62790027332227 23.0 1031.0 35035.0
327.62790027332227 23.0 1031.0 35035.0
330.62790027332227 25.0 1117.0 38045.0
333.62790027332227 29.0 1283.0 43629.0
336.62790027332227 29.0 1283.0 43898.0
339.62790027332227 29.0 1283.0 44248.0
342.62790027332227 29.0 1283.0 44443.0
345.62790027332227 25.0 1115.0 38298.0
348.62790027332227 25.0 1115.0 38211.0
351.62790027332227 18.0 826.0 27483.0
354.62790027332227 18.0 826.0 27454.0
357.62790027332227 18.0 826.0 27445.0
360.62790027332227 17.0 785.0 25892.0
363.62790027332227 17.0 785.0 25902.0
366.62790027332227 17.0 785.0 25895.0
369.62790027332227 17.0 785.0 25890.0
372.62790027332227 17.0 785.0 25890.0
375.62790027332227 17.0 785.0 25890.0
378.62790027332227 17.0 785.0 25890.0
381.62790027332227 17.0 785.0 25890.0
384.62790027332227 18.0 826.0 27360.0
387.62790027332227 20.0 910.0 30438.0
390.62790027332227 20.0 910.0 30486.0
393.62790027332227 20.0 910.0 30454.0
396.62790027332227 19.0 868.0 28924.0
399.62790027332227 19.0 868.0 28933.0
402.62790027332227 19.0 868.0 28930.0
405.62790027332227 19.0 868.0 28926.0
408.62790027332227 19.0 868.0 28926.0
411.62790027332227 19.0 868.0 28926.0
414.62790027332227 19.0 868.0 28926.0
417.62790027332227 19.0 868.0 28926.0
420.62790027332227 21.0 957.0 31952.0
423.62790027332227 22.0 999.0 33228.0
426.62790027332227 22.0 999.0 33538.0
429.62790027332227 22.0 999.0 33524.0
432.62790027332227 21.0 955.0 32005.0
435.62790027332227 20.0 911.0 30491.0
438.62790027332227 20.0 911.0 30489.0
441.62790027332227 19.0 867.0 28958.0
444.62790027332227 19.0 867.0 28957.0
447.62790027332227 19.0 867.0 28947.0
450.62790027332227 19.0 867.0 28947.0
453.62790027332227 19.0 867.0 28947.0
456.62790027332227 19.0 867.0 28947.0
459.62790027332227 19.0 867.0 28947.0
462.62790027332227 20.0 912.0 30450.0
465.62790027332227 24.0 1079.0 36325.0
468.62790027332227 24.0 1079.0 36316.0
471.62790027332227 24.0 1079.0 36497.0
474.62790027332227 24.0 1079.0 36620.0
477.62790027332227 20.0 911.0 30547.0
480.62790027332227 20.0 911.0 30508.0
483.62790027332227 20.0 911.0 30509.0
486.62790027332227 19.0 869.0 28973.0
489.62790027332227 19.0 869.0 28965.0
492.62790027332227 18.0 828.0 27443.0
495.62790027332227 18.0 828.0 27442.0
498.62790027332227 18.0 828.0 27434.0
501.62790027332227 18.0 828.0 27434.0
504.62790027332227 18.0 828.0 27434.0
507.62790027332227 18.0 828.0 27434.0
