#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T13:57+0000 #
#####################################################################
#
# seed = 36.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 836.0
0.41203697937360517 2.0 162.0 2988.0
3.412036979373605 2.0 160.0 3102.0
6.412036979373605 2.0 160.0 3102.0
9.412036979373605 2.0 160.0 3102.0
12.412036979373605 2.0 161.0 3103.0
15.412036979373605 2.0 161.0 3103.0
18.412036979373603 2.0 161.0 3103.0
21.412036979373603 2.0 161.0 3103.0
24.412036979373603 3.0 202.0 4601.0
27.412036979373603 3.0 202.0 4598.0
30.412036979373603 3.0 202.0 4598.0
33.4120369793736 3.0 200.0 4596.0
36.4120369793736 3.0 200.0 4596.0
39.4120369793736 3.0 200.0 4596.0
42.4120369793736 3.0 200.0 4596.0
45.4120369793736 5.0 283.0 7550.0
48.4120369793736 5.0 283.0 7602.0
51.4120369793736 5.0 283.0 7597.0
54.4120369793736 5.0 283.0 7597.0
57.4120369793736 5.0 283.0 7597.0
60.4120369793736 5.0 283.0 7597.0
63.4120369793736 5.0 283.0 7597.0
66.4120369793736 5.0 283.0 7597.0
69.4120369793736 7.0 367.0 10552.0
72.4120369793736 7.0 367.0 10613.0
75.4120369793736 7.0 367.0 10608.0
78.4120369793736 7.0 367.0 10608.0
81.4120369793736 7.0 367.0 10608.0
84.4120369793736 7.0 367.0 10608.0
87.4120369793736 7.0 367.0 10608.0
90.4120369793736 7.0 367.0 10608.0
93.4120369793736 7.0 367.0 10608.0
96.4120369793736 11.0 534.0 16413.0
99.4120369793736 11.0 534.0 16638.0
102.4120369793736 11.0 535.0 16624.0
105.4120369793736 11.0 535.0 16624.0
108.4120369793736 11.0 535.0 16624.0
111.4120369793736 11.0 535.0 16624.0
114.4120369793736 11.0 535.0 16624.0
117.4120369793736 11.0 535.0 16624.0
120.4120369793736 12.0 579.0 18116.0
123.4120369793736 14.0 659.0 21177.0
126.4120369793736 14.0 659.0 21184.0
129.4120369793736 11.0 536.0 16665.0
132.4120369793736 11.0 536.0 16660.0
135.4120369793736 10.0 494.0 15159.0
138.4120369793736 10.0 494.0 15158.0
141.4120369793736 10.0 494.0 15146.0
144.4120369793736 10.0 494.0 15145.0
147.4120369793736 10.0 494.0 15145.0
150.4120369793736 10.0 494.0 15145.0
153.4120369793736 10.0 494.0 15145.0
156.4120369793736 10.0 494.0 15145.0
159.4120369793736 10.0 494.0 15145.0
162.4120369793736 13.0 620.0 19676.0
165.4120369793736 13.0 620.0 19715.0
168.4120369793736 11.0 538.0 16685.0
171.4120369793736 11.0 538.0 16671.0
174.4120369793736 11.0 538.0 16661.0
177.4120369793736 11.0 538.0 16659.0
180.4120369793736 11.0 538.0 16659.0
183.4120369793736 11.0 538.0 16659.0
186.4120369793736 11.0 538.0 16659.0
189.4120369793736 11.0 538.0 16659.0
192.4120369793736 11.0 538.0 16657.0
195.4120369793736 15.0 704.0 22715.0
198.4120369793736 14.0 662.0 21259.0
201.4120369793736 13.0 619.0 19737.0
204.4120369793736 13.0 619.0 19724.0
207.4120369793736 12.0 579.0 18209.0
210.4120369793736 12.0 579.0 18210.0
213.4120369793736 12.0 579.0 18201.0
216.4120369793736 12.0 579.0 18201.0
219.4120369793736 12.0 579.0 18201.0
222.4120369793736 12.0 579.0 18201.0
225.4120369793736 12.0 579.0 18201.0
228.4120369793736 12.0 579.0 18201.0
231.4120369793736 13.0 623.0 19693.0
234.4120369793736 16.0 749.0 24107.0
237.4120369793736 16.0 749.0 24261.0
240.4120369793736 14.0 665.0 21232.0
243.4120369793736 14.0 665.0 21233.0
246.4120369793736 14.0 665.0 21224.0
249.4120369793736 14.0 665.0 21224.0
252.4120369793736 14.0 665.0 21224.0
255.4120369793736 14.0 665.0 21224.0
258.4120369793736 14.0 665.0 21224.0
261.4120369793736 14.0 665.0 21224.0
264.4120369793736 16.0 752.0 24169.0
267.4120369793736 19.0 875.0 28683.0
270.4120369793736 19.0 875.0 28834.0
273.4120369793736 19.0 875.0 28857.0
276.4120369793736 17.0 791.0 25835.0
279.4120369793736 17.0 791.0 25804.0
282.4120369793736 16.0 749.0 24312.0
285.4120369793736 15.0 708.0 22778.0
288.4120369793736 15.0 708.0 22775.0
291.4120369793736 15.0 708.0 22761.0
294.4120369793736 15.0 708.0 22761.0
297.4120369793736 15.0 708.0 22761.0
300.4120369793736 15.0 708.0 22761.0
303.4120369793736 15.0 708.0 22761.0
306.4120369793736 15.0 708.0 22761.0
309.4120369793736 17.0 797.0 25748.0
312.4120369793736 20.0 920.0 30254.0
315.4120369793736 20.0 920.0 30355.0
318.4120369793736 17.0 792.0 25847.0
321.4120369793736 16.0 750.0 24313.0
324.4120369793736 16.0 750.0 24308.0
327.4120369793736 15.0 708.0 22783.0
330.4120369793736 15.0 708.0 22796.0
333.4120369793736 15.0 708.0 22781.0
336.4120369793736 15.0 708.0 22781.0
339.4120369793736 15.0 708.0 22781.0
342.4120369793736 15.0 708.0 22781.0
345.4120369793736 15.0 708.0 22781.0
348.4120369793736 15.0 708.0 22781.0
351.4120369793736 19.0 880.0 28727.0
354.4120369793736 21.0 962.0 31920.0
357.4120369793736 20.0 917.0 30409.0
360.4120369793736 18.0 832.0 27378.0
363.4120369793736 16.0 750.0 24316.0
366.4120369793736 16.0 750.0 24306.0
369.4120369793736 16.0 750.0 24295.0
372.4120369793736 16.0 750.0 24288.0
375.4120369793736 16.0 750.0 24288.0
378.4120369793736 16.0 750.0 24288.0
381.4120369793736 16.0 750.0 24288.0
384.4120369793736 16.0 750.0 24288.0
387.4120369793736 16.0 750.0 24288.0
390.4120369793736 17.0 794.0 25763.0
393.4120369793736 20.0 915.0 30378.0
396.4120369793736 20.0 915.0 30380.0
399.4120369793736 17.0 790.0 25820.0
402.4120369793736 17.0 790.0 25821.0
405.4120369793736 17.0 790.0 25797.0
408.4120369793736 17.0 790.0 25790.0
411.4120369793736 17.0 790.0 25790.0
414.4120369793736 17.0 790.0 25790.0
417.4120369793736 17.0 790.0 25790.0
420.4120369793736 17.0 790.0 25790.0
423.4120369793736 18.0 834.0 27295.0
426.4120369793736 22.0 1001.0 33301.0
429.4120369793736 23.0 1043.0 34979.0
432.4120369793736 23.0 1043.0 34971.0
435.4120369793736 21.0 957.0 31959.0
438.4120369793736 20.0 915.0 30408.0
441.4120369793736 19.0 874.0 28872.0
444.4120369793736 19.0 874.0 28850.0
447.4120369793736 19.0 874.0 28855.0
450.4120369793736 19.0 874.0 28847.0
453.4120369793736 19.0 874.0 28847.0
456.4120369793736 19.0 874.0 28847.0
459.4120369793736 19.0 874.0 28847.0
462.4120369793736 19.0 874.0 28847.0
465.4120369793736 19.0 874.0 28847.0
468.4120369793736 23.0 1045.0 34781.0
471.4120369793736 25.0 1127.0 38043.0
474.4120369793736 25.0 1127.0 38037.0
477.4120369793736 23.0 1039.0 35001.0
480.4120369793736 21.0 955.0 31985.0
483.4120369793736 21.0 955.0 31977.0
486.4120369793736 21.0 955.0 31975.0
489.4120369793736 21.0 955.0 31971.0
492.4120369793736 21.0 955.0 31945.0
495.4120369793736 21.0 955.0 31945.0
498.4120369793736 21.0 955.0 31945.0
501.4120369793736 21.0 955.0 31945.0
504.4120369793736 21.0 955.0 31945.0
507.4120369793736 22.0 1000.0 33453.0
510.4120369793736 23.0 1040.0 34916.0
513.4120369793736 23.0 1040.0 35060.0
516.4120369793736 23.0 1040.0 35059.0
519.4120369793736 22.0 996.0 33536.0
522.4120369793736 22.0 996.0 33517.0
525.4120369793736 22.0 996.0 33525.0
528.4120369793736 22.0 996.0 33514.0
531.4120369793736 22.0 996.0 33514.0
534.4120369793736 22.0 996.0 33514.0
537.4120369793736 22.0 996.0 33514.0
540.4120369793736 22.0 996.0 33514.0
543.4120369793736 23.0 1041.0 35037.0
546.4120369793736 26.0 1166.0 39593.0
549.4120369793736 26.0 1166.0 39495.0
552.4120369793736 26.0 1166.0 39765.0
555.4120369793736 24.0 1080.0 36704.0
558.4120369793736 24.0 1080.0 36648.0
561.4120369793736 23.0 1036.0 35107.0
564.4120369793736 23.0 1036.0 35093.0
567.4120369793736 23.0 1036.0 35078.0
570.4120369793736 23.0 1036.0 35078.0
573.4120369793736 23.0 1036.0 35078.0
576.4120369793736 23.0 1036.0 35078.0
579.4120369793736 23.0 1036.0 35078.0
582.4120369793736 24.0 1081.0 36602.0
585.4120369793736 26.0 1158.0 39547.0
588.4120369793736 26.0 1160.0 39657.0
591.4120369793736 26.0 1160.0 39688.0
594.4120369793736 25.0 1118.0 38165.0
597.4120369793736 25.0 1118.0 38168.0
600.4120369793736 25.0 1118.0 38156.0
603.4120369793736 25.0 1118.0 38155.0
606.4120369793736 25.0 1118.0 38155.0
609.4120369793736 25.0 1118.0 38155.0
612.4120369793736 25.0 1118.0 38155.0
615.4120369793736 25.0 1118.0 38155.0
618.4120369793736 29.0 1290.0 44210.0
621.4120369793736 31.0 1369.0 47342.0
624.4120369793736 30.0 1326.0 45872.0
627.4120369793736 28.0 1243.0 42804.0
630.4120369793736 28.0 1243.0 42782.0
633.4120369793736 27.0 1203.0 41273.0
636.4120369793736 27.0 1203.0 41258.0
639.4120369793736 27.0 1203.0 41268.0
642.4120369793736 27.0 1203.0 41252.0
645.4120369793736 27.0 1203.0 41241.0
648.4120369793736 27.0 1203.0 41241.0
651.4120369793736 27.0 1203.0 41241.0
654.4120369793736 27.0 1203.0 41241.0
657.4120369793736 27.0 1203.0 41241.0
