#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T14:29+0000 #
#####################################################################
#
# seed = 70.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 837.0
0.17869420544566883 2.0 162.0 2992.0
3.1786942054456686 2.0 160.0 3106.0
6.178694205445669 2.0 159.0 3105.0
9.17869420544567 2.0 158.0 3104.0
12.17869420544567 2.0 159.0 3105.0
15.17869420544567 2.0 159.0 3105.0
18.17869420544567 2.0 159.0 3105.0
21.17869420544567 2.0 159.0 3105.0
24.17869420544567 3.0 200.0 4606.0
27.17869420544567 3.0 200.0 4603.0
30.17869420544567 3.0 200.0 4603.0
33.178694205445666 3.0 201.0 4604.0
36.178694205445666 3.0 201.0 4604.0
39.178694205445666 3.0 201.0 4604.0
42.178694205445666 3.0 201.0 4604.0
45.178694205445666 5.0 286.0 7561.0
48.178694205445666 5.0 285.0 7609.0
51.178694205445666 4.0 242.0 6102.0
54.178694205445666 4.0 242.0 6105.0
57.178694205445666 4.0 242.0 6104.0
60.178694205445666 4.0 242.0 6104.0
63.178694205445666 4.0 242.0 6104.0
66.17869420544567 4.0 241.0 6103.0
69.17869420544567 4.0 241.0 6103.0
72.17869420544567 4.0 241.0 6103.0
75.17869420544567 6.0 324.0 9071.0
78.17869420544567 5.0 283.0 7613.0
81.17869420544567 5.0 283.0 7610.0
84.17869420544567 5.0 283.0 7605.0
87.17869420544567 5.0 283.0 7605.0
90.17869420544567 5.0 283.0 7605.0
93.17869420544567 5.0 283.0 7605.0
96.17869420544567 5.0 283.0 7605.0
99.17869420544567 5.0 283.0 7605.0
102.17869420544567 8.0 409.0 12033.0
105.17869420544567 8.0 409.0 12114.0
108.17869420544567 8.0 409.0 12106.0
111.17869420544567 8.0 409.0 12106.0
114.17869420544567 8.0 409.0 12106.0
117.17869420544567 8.0 409.0 12106.0
120.17869420544567 8.0 409.0 12106.0
123.17869420544567 8.0 409.0 12106.0
126.17869420544567 11.0 536.0 16541.0
129.17869420544565 13.0 618.0 19620.0
132.17869420544565 12.0 577.0 18162.0
135.17869420544565 12.0 577.0 18168.0
138.17869420544565 12.0 577.0 18165.0
141.17869420544565 12.0 577.0 18165.0
144.17869420544565 12.0 577.0 18164.0
147.17869420544565 12.0 577.0 18165.0
150.17869420544565 12.0 577.0 18158.0
153.17869420544565 12.0 577.0 18158.0
156.17869420544565 12.0 577.0 18158.0
159.17869420544565 12.0 577.0 18158.0
162.17869420544565 12.0 577.0 18158.0
165.17869420544565 12.0 577.0 18158.0
168.17869420544565 16.0 746.0 24135.0
171.17869420544565 16.0 746.0 24087.0
174.17869420544565 15.0 704.0 22755.0
177.17869420544565 14.0 663.0 21233.0
180.17869420544565 14.0 663.0 21232.0
183.17869420544565 14.0 663.0 21228.0
186.17869420544565 14.0 663.0 21138.0
189.17869420544565 14.0 663.0 21221.0
192.17869420544565 13.0 622.0 19677.0
195.17869420544565 13.0 622.0 19683.0
