#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T13:50+0000 #
#####################################################################
#
# seed = 21.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 836.0
0.4673214237300942 2.0 161.0 2987.0
3.467321423730094 2.0 159.0 3100.0
6.467321423730095 2.0 159.0 3100.0
9.467321423730095 2.0 159.0 3100.0
12.467321423730095 2.0 160.0 3101.0
15.467321423730095 2.0 160.0 3101.0
18.467321423730095 2.0 160.0 3101.0
21.467321423730095 2.0 160.0 3101.0
24.467321423730095 3.0 202.0 4574.0
27.467321423730095 3.0 202.0 4602.0
30.467321423730095 3.0 202.0 4601.0
33.4673214237301 3.0 200.0 4599.0
36.4673214237301 3.0 200.0 4599.0
39.4673214237301 3.0 200.0 4599.0
42.4673214237301 3.0 200.0 4599.0
45.4673214237301 3.0 200.0 4599.0
48.4673214237301 5.0 285.0 7583.0
51.4673214237301 4.0 241.0 6112.0
54.4673214237301 4.0 241.0 6103.0
57.4673214237301 4.0 241.0 6100.0
60.4673214237301 4.0 241.0 6100.0
63.4673214237301 4.0 241.0 6100.0
66.4673214237301 4.0 241.0 6100.0
69.4673214237301 4.0 241.0 6100.0
72.4673214237301 4.0 241.0 6100.0
75.4673214237301 6.0 327.0 9036.0
78.4673214237301 6.0 327.0 9110.0
81.4673214237301 6.0 327.0 9104.0
84.4673214237301 6.0 327.0 9104.0
87.4673214237301 6.0 327.0 9104.0
90.4673214237301 6.0 327.0 9104.0
93.4673214237301 6.0 327.0 9104.0
96.4673214237301 6.0 327.0 9104.0
99.4673214237301 8.0 412.0 12064.0
102.4673214237301 9.0 455.0 13546.0
105.4673214237301 9.0 455.0 13631.0
108.4673214237301 9.0 455.0 13628.0
111.4673214237301 9.0 455.0 13628.0
114.4673214237301 9.0 455.0 13542.0
117.4673214237301 9.0 455.0 13629.0
120.4673214237301 9.0 455.0 13625.0
123.4673214237301 9.0 455.0 13625.0
126.4673214237301 9.0 455.0 13625.0
129.46732142373008 9.0 456.0 13626.0
132.46732142373008 9.0 456.0 13626.0
135.46732142373008 9.0 456.0 13626.0
138.46732142373008 12.0 581.0 18143.0
141.46732142373008 12.0 581.0 18179.0
144.46732142373008 11.0 538.0 16654.0
147.46732142373008 11.0 538.0 16645.0
150.46732142373008 11.0 538.0 16652.0
153.46732142373008 11.0 538.0 16652.0
156.46732142373008 11.0 538.0 16652.0
159.46732142373008 11.0 538.0 16652.0
162.46732142373008 11.0 538.0 16652.0
165.46732142373008 11.0 538.0 16652.0
168.46732142373008 12.0 580.0 18126.0
171.46732142373008 14.0 666.0 21234.0
174.46732142373008 14.0 666.0 21230.0
177.46732142373008 14.0 666.0 21230.0
180.46732142373008 14.0 666.0 21218.0
183.46732142373008 14.0 666.0 21218.0
186.46732142373008 14.0 666.0 21218.0
189.46732142373008 14.0 666.0 21218.0
192.46732142373008 14.0 666.0 21218.0
195.46732142373008 14.0 666.0 21217.0
198.46732142373008 15.0 708.0 22647.0
201.46732142373008 15.0 708.0 22747.0
204.46732142373008 15.0 708.0 22753.0
207.46732142373008 15.0 708.0 22742.0
210.46732142373008 15.0 708.0 22742.0
213.46732142373008 15.0 708.0 22742.0
216.46732142373008 15.0 708.0 22742.0
219.46732142373008 15.0 708.0 22742.0
222.46732142373008 16.0 753.0 24246.0
225.46732142373008 18.0 838.0 27196.0
228.46732142373008 19.0 879.0 28840.0
231.46732142373008 19.0 879.0 28839.0
234.46732142373008 17.0 790.0 25792.0
237.46732142373008 16.0 748.0 24242.0
240.46732142373008 15.0 704.0 22743.0
243.46732142373008 15.0 704.0 22748.0
246.46732142373008 15.0 704.0 22749.0
249.46732142373008 14.0 661.0 21228.0
252.46732142373008 14.0 661.0 21227.0
255.46732142373008 13.0 620.0 19714.0
258.4673214237301 12.0 578.0 18206.0
261.4673214237301 12.0 578.0 18213.0
264.4673214237301 12.0 578.0 18205.0
267.4673214237301 12.0 578.0 18201.0
270.4673214237301 12.0 578.0 18201.0
273.4673214237301 12.0 578.0 18201.0
276.4673214237301 12.0 578.0 18201.0
279.4673214237301 12.0 578.0 18201.0
282.4673214237301 12.0 578.0 18198.0
285.4673214237301 15.0 705.0 22781.0
288.4673214237301 15.0 705.0 22783.0
291.4673214237301 12.0 577.0 18240.0
294.4673214237301 12.0 577.0 18216.0
297.4673214237301 12.0 577.0 18203.0
300.4673214237301 12.0 577.0 18202.0
303.4673214237301 10.0 497.0 15190.0
306.4673214237301 10.0 497.0 15189.0
309.4673214237301 10.0 497.0 15182.0
312.4673214237301 10.0 497.0 15182.0
315.4673214237301 10.0 497.0 15182.0
318.4673214237301 10.0 497.0 15182.0
