#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T13:40+0000 #
#####################################################################
#
# seed = 6.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 837.0
0.06460426246408058 2.0 162.0 2992.0
3.064604262464081 2.0 160.0 3107.0
6.064604262464081 2.0 160.0 3107.0
9.06460426246408 2.0 159.0 3106.0
12.06460426246408 2.0 160.0 3107.0
15.06460426246408 2.0 160.0 3107.0
18.06460426246408 2.0 160.0 3107.0
21.06460426246408 2.0 160.0 3107.0
24.06460426246408 3.0 201.0 4605.0
27.06460426246408 3.0 201.0 4602.0
30.06460426246408 3.0 201.0 4602.0
33.06460426246408 3.0 201.0 4602.0
36.06460426246408 3.0 201.0 4602.0
39.06460426246408 3.0 201.0 4602.0
42.06460426246408 3.0 201.0 4602.0
45.06460426246408 5.0 284.0 7558.0
48.06460426246408 5.0 284.0 7606.0
51.06460426246408 5.0 284.0 7601.0
54.06460426246408 5.0 284.0 7601.0
57.06460426246408 5.0 284.0 7601.0
60.06460426246408 5.0 284.0 7601.0
63.06460426246408 5.0 284.0 7601.0
66.06460426246409 5.0 284.0 7601.0
69.06460426246409 7.0 368.0 10560.0
72.06460426246409 7.0 367.0 10626.0
75.06460426246409 6.0 325.0 9116.0
78.06460426246409 6.0 325.0 9107.0
81.06460426246409 6.0 325.0 9102.0
84.06460426246409 6.0 325.0 9102.0
87.06460426246409 6.0 325.0 9102.0
90.06460426246409 6.0 325.0 9102.0
93.06460426246409 6.0 325.0 9102.0
96.06460426246409 6.0 325.0 9102.0
99.06460426246409 8.0 409.0 12057.0
102.06460426246409 7.0 367.0 10619.0
105.06460426246409 6.0 326.0 9109.0
108.06460426246409 6.0 326.0 9103.0
111.06460426246409 6.0 326.0 9103.0
114.06460426246409 6.0 326.0 9103.0
117.06460426246409 6.0 326.0 9103.0
120.06460426246409 6.0 326.0 9103.0
123.06460426246409 6.0 326.0 9103.0
126.06460426246409 6.0 326.0 9097.0
129.0646042624641 8.0 408.0 11984.0
132.0646042624641 7.0 367.0 10620.0
135.0646042624641 7.0 367.0 10590.0
138.0646042624641 7.0 367.0 10586.0
141.0646042624641 7.0 367.0 10586.0
144.0646042624641 7.0 367.0 10586.0
147.0646042624641 7.0 367.0 10586.0
150.0646042624641 7.0 367.0 10586.0
153.0646042624641 7.0 367.0 10586.0
156.0646042624641 10.0 493.0 15058.0
159.0646042624641 10.0 493.0 15189.0
162.0646042624641 9.0 449.0 13667.0
165.0646042624641 8.0 408.0 12142.0
168.0646042624641 7.0 366.0 10628.0
171.0646042624641 7.0 366.0 10600.0
174.0646042624641 7.0 366.0 10595.0
177.0646042624641 7.0 366.0 10595.0
180.0646042624641 7.0 366.0 10595.0
183.0646042624641 7.0 366.0 10595.0
