#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T13:35+0000 #
#####################################################################
#
# seed = 1.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 836.0
0.1129943035738381 2.0 161.0 2991.0
3.112994303573838 2.0 160.0 3109.0
6.1129943035738386 2.0 161.0 3108.0
9.112994303573839 2.0 160.0 3107.0
12.112994303573839 2.0 161.0 3108.0
15.112994303573839 2.0 161.0 3108.0
18.11299430357384 2.0 160.0 3107.0
21.11299430357384 2.0 160.0 3107.0
24.11299430357384 3.0 204.0 4601.0
27.11299430357384 3.0 204.0 4610.0
30.11299430357384 3.0 204.0 4609.0
33.11299430357384 3.0 204.0 4609.0
36.11299430357384 3.0 204.0 4609.0
39.11299430357384 3.0 204.0 4609.0
42.11299430357384 3.0 204.0 4609.0
45.11299430357384 3.0 204.0 4609.0
48.11299430357384 5.0 289.0 7558.0
51.11299430357384 5.0 289.0 7614.0
54.11299430357384 5.0 289.0 7611.0
57.11299430357384 5.0 289.0 7611.0
60.11299430357384 5.0 289.0 7611.0
63.11299430357384 5.0 289.0 7611.0
66.11299430357384 5.0 289.0 7611.0
69.11299430357384 5.0 289.0 7611.0
72.11299430357384 7.0 374.0 10552.0
75.11299430357384 7.0 374.0 10626.0
78.11299430357384 6.0 331.0 9122.0
81.11299430357384 6.0 331.0 9114.0
84.11299430357384 6.0 331.0 9113.0
87.11299430357384 6.0 331.0 9113.0
90.11299430357384 6.0 331.0 9113.0
93.11299430357384 6.0 331.0 9113.0
96.11299430357384 6.0 331.0 9113.0
99.11299430357384 6.0 331.0 9113.0
102.11299430357384 10.0 504.0 15146.0
105.11299430357384 9.0 460.0 13660.0
108.11299430357384 8.0 416.0 12149.0
111.11299430357384 8.0 416.0 12141.0
114.11299430357384 7.0 374.0 10632.0
117.11299430357384 7.0 374.0 10620.0
120.11299430357384 7.0 374.0 10615.0
123.11299430357384 7.0 374.0 10613.0
126.11299430357384 7.0 374.0 10613.0
129.11299430357383 7.0 374.0 10613.0
132.11299430357383 7.0 374.0 10613.0
135.11299430357383 7.0 374.0 10613.0
138.11299430357383 8.0 419.0 12115.0
141.11299430357383 10.0 499.0 15110.0
144.11299430357383 9.0 457.0 13651.0
147.11299430357383 9.0 457.0 13638.0
150.11299430357383 9.0 457.0 13636.0
153.11299430357383 9.0 457.0 13636.0
156.11299430357383 9.0 457.0 13636.0
159.11299430357383 9.0 457.0 13636.0
162.11299430357383 9.0 457.0 13636.0
165.11299430357383 9.0 457.0 13635.0
168.11299430357383 12.0 580.0 18148.0
171.11299430357383 12.0 580.0 18177.0
174.11299430357383 11.0 539.0 16673.0
177.11299430357383 11.0 539.0 16666.0
180.11299430357383 11.0 539.0 16656.0
183.11299430357383 11.0 539.0 16656.0
186.11299430357383 11.0 539.0 16656.0
189.11299430357383 11.0 539.0 16656.0
192.11299430357383 11.0 539.0 16656.0
195.11299430357383 11.0 539.0 16656.0
198.11299430357383 15.0 706.0 22583.0
201.11299430357383 16.0 745.0 24281.0
204.11299430357383 16.0 745.0 24268.0
207.11299430357383 15.0 703.0 22729.0
210.11299430357383 14.0 662.0 21223.0
213.11299430357383 14.0 662.0 21216.0
216.11299430357383 14.0 662.0 21203.0
219.11299430357383 14.0 662.0 21203.0
222.11299430357383 14.0 662.0 21203.0
225.11299430357383 14.0 662.0 21203.0
228.11299430357383 14.0 662.0 21203.0
231.11299430357383 14.0 662.0 21203.0
234.11299430357383 18.0 831.0 27130.0
237.11299430357383 19.0 870.0 28776.0
240.11299430357383 19.0 870.0 28780.0
243.11299430357383 16.0 745.0 24244.0
246.11299430357383 16.0 745.0 24244.0
249.11299430357383 15.0 704.0 22720.0
252.11299430357383 15.0 704.0 22707.0
255.11299430357383 15.0 704.0 22730.0
258.1129943035738 15.0 703.0 22717.0
261.1129943035738 15.0 703.0 22717.0
264.1129943035738 15.0 703.0 22717.0
267.1129943035738 15.0 703.0 22717.0
270.1129943035738 15.0 703.0 22717.0
273.1129943035738 15.0 703.0 22717.0
276.1129943035738 20.0 912.0 30133.0
279.1129943035738 20.0 908.0 30283.0
282.1129943035738 20.0 908.0 30300.0
285.1129943035738 17.0 783.0 25775.0
288.1129943035738 17.0 783.0 25745.0
291.1129943035738 15.0 701.0 22729.0
294.1129943035738 14.0 660.0 21229.0
297.1129943035738 14.0 660.0 21227.0
300.1129943035738 14.0 660.0 21217.0
303.1129943035738 14.0 660.0 21212.0
306.1129943035738 14.0 660.0 21212.0
309.1129943035738 14.0 660.0 21212.0
312.1129943035738 14.0 660.0 21212.0
315.1129943035738 14.0 660.0 21212.0
318.1129943035738 17.0 783.0 25622.0
321.1129943035738 18.0 827.0 27321.0
324.1129943035738 18.0 827.0 27325.0
327.1129943035738 17.0 783.0 25808.0
