#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T14:01+0000 #
#####################################################################
#
# seed = 40.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 837.0
0.6483052069683803 2.0 161.0 2990.0
3.6483052069683803 2.0 160.0 3105.0
6.648305206968381 2.0 159.0 3104.0
9.64830520696838 2.0 158.0 3103.0
12.64830520696838 2.0 159.0 3104.0
15.64830520696838 2.0 159.0 3104.0
18.64830520696838 2.0 159.0 3104.0
21.64830520696838 2.0 159.0 3104.0
24.64830520696838 3.0 201.0 4606.0
27.64830520696838 3.0 201.0 4603.0
30.64830520696838 3.0 201.0 4603.0
33.64830520696838 3.0 201.0 4603.0
36.64830520696838 3.0 201.0 4603.0
39.64830520696838 3.0 201.0 4603.0
42.64830520696838 3.0 201.0 4603.0
45.64830520696838 5.0 283.0 7558.0
48.64830520696838 5.0 283.0 7606.0
51.64830520696838 5.0 283.0 7607.0
54.64830520696838 5.0 283.0 7607.0
57.64830520696838 5.0 283.0 7607.0
60.64830520696838 5.0 283.0 7607.0
63.64830520696838 5.0 283.0 7607.0
66.64830520696839 5.0 283.0 7607.0
69.64830520696839 5.0 283.0 7605.0
72.64830520696839 8.0 411.0 11977.0
75.64830520696839 8.0 411.0 12120.0
78.64830520696839 8.0 411.0 12116.0
81.64830520696839 8.0 411.0 12116.0
84.64830520696839 8.0 411.0 12116.0
87.64830520696839 8.0 411.0 12116.0
90.64830520696839 8.0 411.0 12116.0
93.64830520696839 8.0 411.0 12116.0
96.00593095821151 12.0 578.0 18064.0
99.00593095821151 12.0 578.0 17992.0
102.00593095821151 11.0 538.0 16664.0
105.00593095821151 11.0 538.0 16661.0
108.00593095821151 11.0 538.0 16650.0
111.00593095821151 11.0 538.0 16650.0
114.00593095821151 11.0 538.0 16650.0
117.00593095821151 11.0 538.0 16650.0
120.00593095821151 11.0 538.0 16650.0
123.00593095821151 11.0 538.0 16650.0
126.00593095821151 14.0 666.0 21110.0
129.0059309582115 16.0 750.0 24243.0
132.0059309582115 16.0 750.0 24237.0
135.0059309582115 15.0 705.0 22722.0
138.0059309582115 14.0 663.0 21208.0
141.0059309582115 14.0 663.0 21199.0
144.0059309582115 14.0 663.0 21194.0
147.0059309582115 14.0 663.0 21194.0
150.0059309582115 14.0 663.0 21194.0
153.0059309582115 14.0 663.0 21194.0
156.0059309582115 14.0 663.0 21194.0
159.0059309582115 14.0 663.0 21194.0
162.0059309582115 18.0 831.0 27221.0
165.0059309582115 18.0 831.0 27263.0
168.0059309582115 18.0 831.0 27275.0
171.0059309582115 16.0 747.0 24247.0
174.0059309582115 16.0 747.0 24229.0
177.0059309582115 15.0 705.0 22726.0
180.6483052069684 14.0 664.0 21196.0
183.6483052069684 14.0 664.0 21201.0
186.6483052069684 14.0 664.0 21199.0
189.6483052069684 14.0 664.0 21199.0
