#####################################################################
# Alchemist log file - simulation started at: 2024-05-30T13:49+0000 #
#####################################################################
#
# seed = 18.0, leaderInitialResource = 1000, resourceUpperBound = 10, resourceLowerBound = 10, spawningRatio = 500, maxChildren = 5, gaussianShape = 5, initialNodes = 1, resourceRadius = 6.0
#
# The columns have the following meaning: 
# simulation_time nodes limited_size full_size 
0.0 1.0 88.0 837.0
0.5433766888254443 2.0 161.0 2993.0
3.543376688825444 2.0 160.0 3110.0
6.543376688825444 2.0 160.0 3108.0
9.543376688825443 2.0 160.0 3108.0
12.543376688825443 2.0 161.0 3109.0
15.543376688825443 2.0 161.0 3109.0
18.543376688825443 2.0 161.0 3109.0
21.543376688825443 2.0 161.0 3109.0
24.543376688825443 3.0 204.0 4603.0
27.543376688825443 3.0 204.0 4614.0
30.543376688825443 3.0 204.0 4614.0
33.54337668882545 3.0 203.0 4613.0
36.54337668882545 3.0 203.0 4613.0
39.54337668882545 3.0 203.0 4613.0
42.54337668882545 3.0 203.0 4613.0
45.54337668882545 3.0 203.0 4613.0
48.54337668882545 4.0 245.0 6120.0
51.54337668882545 3.0 202.0 4611.0
54.54337668882545 3.0 202.0 4609.0
57.54337668882545 3.0 202.0 4609.0
60.54337668882545 3.0 202.0 4609.0
63.54337668882545 3.0 202.0 4609.0
66.54337668882545 3.0 202.0 4609.0
69.54337668882545 3.0 202.0 4609.0
72.54337668882545 3.0 202.0 4607.0
75.54337668882545 5.0 286.0 7553.0
78.54337668882545 5.0 286.0 7608.0
81.54337668882545 5.0 286.0 7608.0
84.54337668882545 5.0 286.0 7608.0
87.54337668882545 5.0 286.0 7608.0
90.54337668882545 5.0 286.0 7608.0
93.54337668882545 5.0 286.0 7608.0
96.54337668882545 6.0 330.0 9106.0
99.54337668882545 7.0 368.0 10621.0
102.54337668882545 7.0 369.0 10614.0
105.54337668882545 6.0 328.0 9115.0
108.54337668882545 6.0 328.0 9109.0
111.54337668882545 6.0 328.0 9109.0
114.54337668882545 6.0 328.0 9109.0
117.54337668882545 6.0 328.0 9109.0
120.54337668882545 6.0 328.0 9109.0
123.54337668882545 6.0 328.0 9109.0
126.54337668882545 9.0 455.0 13575.0
129.54337668882545 8.0 411.0 12127.0
132.54337668882545 7.0 369.0 10622.0
135.54337668882545 7.0 369.0 10613.0
138.54337668882545 7.0 369.0 10613.0
141.54337668882545 7.0 369.0 10613.0
144.54337668882545 7.0 369.0 10613.0
147.54337668882545 7.0 369.0 10613.0
150.54337668882545 7.0 369.0 10613.0
153.54337668882545 7.0 369.0 10612.0
156.54337668882545 11.0 540.0 16595.0
159.54337668882545 11.0 540.0 16691.0
162.54337668882545 10.0 498.0 15172.0
165.54337668882545 10.0 498.0 15159.0
168.54337668882545 10.0 498.0 15151.0
171.54337668882545 10.0 498.0 15151.0
174.54337668882545 10.0 498.0 15151.0
177.54337668882545 10.0 498.0 15151.0
180.54337668882545 10.0 498.0 15151.0
183.54337668882545 10.0 498.0 15151.0
186.54337668882545 11.0 541.0 16655.0
189.54337668882545 12.0 582.0 18224.0
192.54337668882545 11.0 537.0 16702.0
195.54337668882545 10.0 494.0 15200.0
198.54337668882545 10.0 494.0 15189.0
