#####################################################################
# Alchemist log file - simulation started at: 2024-06-01T14:54+0000 #
#####################################################################
#
# seed = 4.0, frequency = 62.94988990221885, artificialSlowDown = 3.0
#
# The columns have the following meaning: 
# time events observations lostUpdates uselessPolling 
0.0 0 0 0 0
0.8335762378570932 1 0 0 0
1000.0237935728862 12835 4518 6057 0
#####################################################################
# End of data export. Simulation finished at: 2024-06-01T14:55+0000 #
#####################################################################
